10,0.00011134147644042969
100,0.0001475811004638672
1000,0.0003352165222167969
10000,0.002791881561279297
20000,0.005224704742431641
40000,0.009913206100463867
80000,0.022343873977661133
160000,0.04508256912231445
320000,0.08728718757629395
640000,0.17367005348205566
